Time,CPU usage (%),Mem usage (MB), VM usage (MB)
2017/3/31 1:45:47,15,283.21,292.65
2017/3/31 1:46:04,14,279.51,292.9
2017/3/31 1:46:20,10,283.53,293.11
2017/3/31 1:46:37,13,283.76,293.13
2017/3/31 1:46:56,18,283.53,293.11
2017/3/31 1:47:12,14,283.64,293.03
2017/3/31 1:47:28,14,280,293.19
2017/3/31 1:47:44,15,283.88,293.25
2017/3/31 1:48:00,16,284.33,293.28
2017/3/31 1:48:18,15,284.33,293.55
2017/3/31 1:48:36,14,280.7,293.58
2017/3/31 1:48:54,15,280.89,293.7
2017/3/31 1:49:10,12,280.61,293.72
2017/3/31 1:49:27,12,276.28,294.07
2017/3/31 1:49:43,12,281.44,294.2
2017/3/31 1:50:00,19,284.93,294.16
2017/3/31 1:50:17,16,285.24,294.16
2017/3/31 1:50:35,13,284.19,293.33
2017/3/31 1:50:52,16,285.27,294.12
2017/3/31 1:51:09,13,285.28,294.1
2017/3/31 1:51:26,16,280.97,294.1
2017/3/31 1:51:44,15,281.38,294.35
2017/3/31 1:52:01,12,281.09,294.39
2017/3/31 1:52:18,17,276.26,294.33
2017/3/31 1:52:33,12,286.03,294.52
2017/3/31 1:52:50,16,285.74,294.59
2017/3/31 1:53:07,12,286.53,295.24
2017/3/31 1:53:26,12,286.58,295.29
2017/3/31 1:53:44,13,282.37,295.33
2017/3/31 1:54:00,14,282.84,295.48
2017/3/31 1:54:17,16,277.06,295.04
2017/3/31 1:54:32,15,282.55,295.22
2017/3/31 1:54:49,16,282.58,295.23
2017/3/31 1:55:06,17,282.59,295.21
2017/3/31 1:55:22,12,287.36,295.94
2017/3/31 1:55:41,17,287.16,295.94
2017/3/31 1:55:57,16,287.57,296
2017/3/31 1:56:13,16,287.69,296.11
2017/3/31 1:56:30,14,283.64,296.36
2017/3/31 1:56:47,16,274.65,296.28
2017/3/31 1:57:03,16,287.78,296.36
2017/3/31 1:57:19,12,283.19,295.82
2017/3/31 1:57:36,14,287.75,296.39
2017/3/31 1:57:53,13,280.89,293.86
2017/3/31 1:58:10,18,281.77,295.66
2017/3/31 1:58:27,13,287.11,296.25
2017/3/31 1:58:45,14,286.46,295.8
2017/3/31 1:59:03,16,287.77,296.35
2017/3/31 1:59:21,17,284.1,296.45
2017/3/31 1:59:37,15,283.92,296.55
2017/3/31 1:59:53,12,284.22,296.55
2017/3/31 2:00:10,14,284.52,296.83
2017/3/31 2:00:26,17,288.39,296.69
2017/3/31 2:00:43,13,289.19,297.12
2017/3/31 2:01:01,16,289.01,297.24
2017/3/31 2:01:18,16,285.55,297.43
2017/3/31 2:01:36,16,285.4,297.45
2017/3/31 2:01:53,16,285.11,297.43
2017/3/31 2:02:10,14,289.15,297.31
2017/3/31 2:02:28,12,288.8,297.25
2017/3/31 2:02:44,18,289.44,297.15
2017/3/31 2:03:02,12,289.46,297.1
2017/3/31 2:03:21,12,289.08,297.4
2017/3/31 2:03:37,15,289.63,297.67
2017/3/31 2:03:54,15,289.77,297.64
2017/3/31 2:04:13,15,289.6,297.72
2017/3/31 2:04:31,14,289.37,297.18
2017/3/31 2:04:47,16,288.77,296.66
2017/3/31 2:05:06,16,285.94,297.44
2017/3/31 2:05:24,15,290.15,297.64
2017/3/31 2:05:40,14,285.86,297.66
2017/3/31 2:05:56,16,286.21,297.71
2017/3/31 2:06:13,12,286.47,297.97
2017/3/31 2:06:30,14,290.02,297.81
2017/3/31 2:06:48,17,290.07,298.06
2017/3/31 2:07:06,14,285.83,298.14
2017/3/31 2:07:22,16,290.24,298.28
2017/3/31 2:07:39,12,291.28,299.15
2017/3/31 2:07:58,14,290.72,298.94
2017/3/31 2:08:15,16,291.86,299.38
2017/3/31 2:08:34,14,291.93,299.43
2017/3/31 2:08:52,16,291.71,299.66
2017/3/31 2:09:09,13,291.77,299.62
2017/3/31 2:09:26,17,288.08,300.04
2017/3/31 2:09:44,14,292.44,299.98
2017/3/31 2:10:02,15,292.63,300.11
2017/3/31 2:10:21,15,288.23,299.91
2017/3/31 2:10:39,13,292.5,299.87
2017/3/31 2:10:55,17,292.61,300.4
2017/3/31 2:11:13,16,289.32,300.6
2017/3/31 2:11:30,12,293.27,300.49
2017/3/31 2:11:46,17,289,300.68
2017/3/31 2:12:03,16,289.32,300.7
2017/3/31 2:12:21,12,289.59,300.96
2017/3/31 2:12:37,14,293.3,300.97
2017/3/31 2:12:54,10,289.38,300.79
2017/3/31 2:13:12,13,293.79,301.22
2017/3/31 2:13:29,17,293.76,301.07
2017/3/31 2:13:47,12,293.68,301.17
2017/3/31 2:14:04,14,289.61,300.76
2017/3/31 2:14:21,14,294.3,301.56
2017/3/31 2:14:38,13,294.1,301.53
2017/3/31 2:14:55,14,294.6,301.69
2017/3/31 2:15:12,15,290.75,302.12
2017/3/31 2:15:30,17,295.12,302.13
2017/3/31 2:15:48,16,291.37,302.36
2017/3/31 2:16:04,14,289.5,301.88
2017/3/31 2:16:20,12,296.92,304.36
2017/3/31 2:16:37,16,294.8,302.16
2017/3/31 2:16:55,17,294.95,302.54
2017/3/31 2:17:12,16,291.25,302.53
2017/3/31 2:17:30,15,295.06,302.52
2017/3/31 2:17:47,12,291.41,302.48
2017/3/31 2:18:05,16,295.06,302.45
2017/3/31 2:18:23,15,294.57,302.19
2017/3/31 2:18:39,16,294.72,302.95
2017/3/31 2:18:56,16,295.3,303.23
2017/3/31 2:19:12,14,295.61,303.29
2017/3/31 2:19:30,13,292.12,303.43
2017/3/31 2:19:48,13,296.38,303.99
2017/3/31 2:20:04,15,292.7,304.02
2017/3/31 2:20:21,13,292.87,304.01
2017/3/31 2:20:36,11,292.73,304
2017/3/31 2:20:53,16,297.16,303.91
2017/3/31 2:21:10,17,293.01,303.98
2017/3/31 2:21:25,17,297.49,304.15
2017/3/31 2:21:42,16,293.43,304.18
2017/3/31 2:21:59,13,293.24,304.25
2017/3/31 2:22:17,13,293.71,304.4
2017/3/31 2:22:35,14,297.61,304.43
2017/3/31 2:22:53,17,297.77,304.44
2017/3/31 2:23:10,14,297.84,304.57
2017/3/31 2:23:28,17,296.95,303.83
2017/3/31 2:23:46,15,297.86,304.69
2017/3/31 2:24:03,17,297.9,304.72
2017/3/31 2:24:19,11,298.63,305.12
2017/3/31 2:24:38,18,298.73,305.19
2017/3/31 2:24:55,16,294.42,305.19
2017/3/31 2:25:11,11,299.03,305.49
2017/3/31 2:25:28,16,295.04,305.48
2017/3/31 2:25:46,13,294.75,305.5
2017/3/31 2:26:03,14,295.08,305.5
2017/3/31 2:26:21,11,295.04,305.76
2017/3/31 2:26:40,12,299.06,305.87
2017/3/31 2:26:59,14,295.26,305.89
2017/3/31 2:27:16,16,299.19,306.08
2017/3/31 2:27:34,15,299.77,306.3
2017/3/31 2:27:52,11,299.84,306.38
2017/3/31 2:28:10,14,299.8,306.62
2017/3/31 2:28:26,14,296.75,307.24
2017/3/31 2:28:45,12,300.14,307.07
2017/3/31 2:29:03,22,300.79,307.22
2017/3/31 2:29:22,18,300.91,307.23
2017/3/31 2:29:41,14,300.76,307.37
2017/3/31 2:29:59,14,301.45,307.8
2017/3/31 2:30:17,15,301.16,307.78
2017/3/31 2:30:33,14,301.58,307.88
2017/3/31 2:30:50,15,301.72,307.98
2017/3/31 2:31:07,17,301.44,307.99
2017/3/31 2:31:25,13,297.8,307.97
2017/3/31 2:31:43,12,301.52,308.1
2017/3/31 2:31:59,12,301.79,307.98
2017/3/31 2:32:16,14,302.01,308.17
2017/3/31 2:32:33,10,301.72,308.18
2017/3/31 2:32:51,15,298.06,308.15
2017/3/31 2:33:08,15,301.78,308.16
2017/3/31 2:33:27,15,302.2,308.25
2017/3/31 2:33:45,15,302.41,308.46
2017/3/31 2:34:03,14,298.32,308.65
2017/3/31 2:34:20,15,302.62,308.62
2017/3/31 2:34:39,16,298.65,308.66
2017/3/31 2:34:56,15,298.38,308.65
2017/3/31 2:35:13,15,302.62,308.86
2017/3/31 2:35:31,16,300.35,306.95
2017/3/31 2:35:49,10,301.65,309.02
2017/3/31 2:36:07,14,302.05,309.13
2017/3/31 2:36:25,14,304.25,311.54
2017/3/31 2:36:44,14,298.31,309.31
2017/3/31 2:37:03,16,302.41,309.46
2017/3/31 2:37:20,16,303.16,309.83
2017/3/31 2:37:36,11,300.5,310.73
2017/3/31 2:37:54,17,302.82,309.36
2017/3/31 2:38:12,20,303.38,309.85
2017/3/31 2:38:31,13,303.58,310.3
2017/3/31 2:38:48,16,304.08,310.35
2017/3/31 2:39:06,13,300.16,310.44
2017/3/31 2:39:24,15,303.97,310.44
2017/3/31 2:39:43,14,304.29,310.47
2017/3/31 2:40:01,12,304.37,310.48
2017/3/31 2:40:19,14,304.13,310.5
2017/3/31 2:40:38,14,300.54,310.55
2017/3/31 2:40:55,16,300.31,310.55
2017/3/31 2:41:12,15,300.92,310.75
2017/3/31 2:41:29,23,305,310.71
2017/3/31 2:41:48,10,304.46,310.77
2017/3/31 2:42:06,14,305.06,310.97
2017/3/31 2:42:25,12,304.79,310.99
2017/3/31 2:42:42,8,301.11,311
2017/3/31 2:43:01,16,301.09,310.93
2017/3/31 2:43:17,14,300.99,311.21
2017/3/31 2:43:34,13,305.53,311.42
2017/3/31 2:43:52,17,304.58,310.82
2017/3/31 2:44:10,13,305.05,310.89
2017/3/31 2:44:27,9,301.18,310.83
2017/3/31 2:44:46,12,305.21,311.14
2017/3/31 2:45:04,12,301.55,311.18
2017/3/31 2:45:22,12,305.81,311.46
2017/3/31 2:45:39,16,301.63,311.58
2017/3/31 2:45:56,16,302.01,311.65
2017/3/31 2:46:14,12,305.61,311.67
2017/3/31 2:46:32,10,306.13,311.88
2017/3/31 2:46:48,17,305.5,311.31
2017/3/31 2:47:05,11,301.19,311.29
2017/3/31 2:47:23,16,301.73,311.5
2017/3/31 2:47:40,16,302.01,311.76
2017/3/31 2:47:56,17,305.7,311.74
2017/3/31 2:48:13,9,302.17,311.93
2017/3/31 2:48:31,14,306.02,311.84
2017/3/31 2:48:48,19,306.5,311.98
2017/3/31 2:49:06,14,302.51,311.97
2017/3/31 2:49:23,15,302.43,312.2
2017/3/31 2:49:40,13,306.81,312.27
2017/3/31 2:49:57,15,302.68,312.46
2017/3/31 2:50:13,14,307.24,312.5
2017/3/31 2:50:33,16,307.1,312.5
2017/3/31 2:50:51,14,306.97,312.6
2017/3/31 2:51:08,11,303.5,312.87
2017/3/31 2:51:26,17,307.49,312.82
2017/3/31 2:51:41,15,303.23,313
2017/3/31 2:51:58,12,300.79,310.5
2017/3/31 2:52:16,14,306.54,313.17
2017/3/31 2:52:33,16,307.32,313.15
2017/3/31 2:52:51,17,308.15,313.81
2017/3/31 2:53:08,15,306.75,313.78
2017/3/31 2:53:25,13,303.94,313.81
2017/3/31 2:53:43,14,304.02,313.82
2017/3/31 2:53:59,13,303.74,313.82
2017/3/31 2:54:16,16,308.51,314.07
2017/3/31 2:54:34,16,308.11,313.95
2017/3/31 2:54:51,12,308.91,314.22
2017/3/31 2:55:10,11,308.68,314.06
2017/3/31 2:55:28,14,307.54,316.96
2017/3/31 2:55:46,13,309.24,314.52
2017/3/31 2:56:05,9,309.12,314.65
2017/3/31 2:56:23,15,309.4,314.54
2017/3/31 2:56:41,16,309.18,314.75
2017/3/31 2:56:58,11,305.61,314.71
2017/3/31 2:57:16,16,312.53,317.42
2017/3/31 2:57:34,14,310.42,315.58
2017/3/31 2:57:50,14,310.77,315.6
2017/3/31 2:58:07,10,306.53,315.61
2017/3/31 2:58:25,10,306.86,315.59
2017/3/31 2:58:44,16,310.87,315.62
2017/3/31 2:59:00,14,306.88,315.94
2017/3/31 2:59:17,14,307.2,315.96
2017/3/31 2:59:33,15,310.3,315.79
2017/3/31 2:59:50,12,312.92,317.58
2017/3/31 3:00:09,14,306.54,315.04
2017/3/31 3:00:26,14,310.83,316
2017/3/31 3:00:42,14,307.92,316.04
2017/3/31 3:00:58,19,308.18,316.3
2017/3/31 3:01:15,19,309.79,314.88
2017/3/31 3:01:25,16,300.29,322.47
2017/3/31 3:01:35,20,310.93,316.26
2017/3/31 3:01:54,14,311.23,316.26
2017/3/31 3:02:14,16,311.6,316.36
2017/3/31 3:02:32,17,311.98,316.68
2017/3/31 3:02:49,16,311.71,316.69
2017/3/31 3:03:06,15,312.03,316.7
2017/3/31 3:03:22,15,308.04,316.68
2017/3/31 3:03:39,14,307.88,316.84
2017/3/31 3:03:58,16,312.39,316.84
2017/3/31 3:04:16,13,312.53,317.3
2017/3/31 3:04:33,12,312.62,317.14
2017/3/31 3:04:51,6,308.79,317.27
2017/3/31 3:05:10,20,312.49,317.28
2017/3/31 3:05:28,14,308.82,317.3
2017/3/31 3:05:44,14,308.53,317.31
2017/3/31 3:06:01,9,309.29,317.75
2017/3/31 3:06:20,18,313.24,317.7
2017/3/31 3:06:38,13,313.04,318
2017/3/31 3:06:54,12,312.03,320.51
2017/3/31 3:07:12,14,313.55,318.26
2017/3/31 3:07:30,15,310.31,318.7
2017/3/31 3:07:48,15,314.33,318.71
2017/3/31 3:08:05,17,310.02,318.69
2017/3/31 3:08:23,15,310.61,318.99
2017/3/31 3:08:40,15,314.68,319.19
2017/3/31 3:08:57,17,310.39,319.23
2017/3/31 3:09:15,16,314.37,318.89
2017/3/31 3:09:31,16,310.72,319.33
2017/3/31 3:09:48,17,315.35,319.6
2017/3/31 3:10:06,16,310.93,319.18
2017/3/31 3:10:22,16,311.4,319.97
2017/3/31 3:10:39,19,311.73,320
2017/3/31 3:10:55,17,316.05,320.3
2017/3/31 3:11:12,17,311.86,320.17
2017/3/31 3:11:28,13,316.31,320.32
2017/3/31 3:11:44,18,311.87,320.4
2017/3/31 3:12:00,17,312.33,320.52
2017/3/31 3:12:16,16,312.35,320.56
2017/3/31 3:12:34,16,316.16,320.7
2017/3/31 3:12:51,15,312.41,320.54
2017/3/31 3:13:08,14,316.36,320.77
2017/3/31 3:13:25,17,313.15,321.24
2017/3/31 3:13:43,9,313.24,321.34
2017/3/31 3:14:02,18,312.95,321.33
2017/3/31 3:14:20,13,317.32,321.38
2017/3/31 3:14:39,19,317.12,321.33
2017/3/31 3:14:56,16,317.03,321.45
2017/3/31 3:15:14,14,317.43,321.56
2017/3/31 3:15:32,18,317.38,321.76
2017/3/31 3:15:51,13,317.73,321.78
2017/3/31 3:16:09,16,317.78,321.8
2017/3/31 3:16:27,15,313.64,321.92
2017/3/31 3:16:45,14,314.05,322.23
2017/3/31 3:17:02,10,313.74,322.21
2017/3/31 3:17:21,13,318.07,322.23
2017/3/31 3:17:38,18,314.29,322.42
2017/3/31 3:17:56,16,318.05,322.52
2017/3/31 3:18:14,11,318.67,322.61
2017/3/31 3:18:31,14,314.32,322.84
2017/3/31 3:18:50,11,318.98,322.88
2017/3/31 3:19:09,15,318.99,322.88
2017/3/31 3:19:28,12,318.55,322.76
2017/3/31 3:19:47,17,319.24,323.12
2017/3/31 3:20:04,16,315.29,323.17
2017/3/31 3:20:22,13,315.4,323.31
2017/3/31 3:20:41,14,315.49,323.42
2017/3/31 3:20:58,15,319.19,323.42
2017/3/31 3:21:15,13,319.47,323.36
2017/3/31 3:21:34,15,319.69,323.4
2017/3/31 3:21:52,12,314.98,323.72
2017/3/31 3:22:11,16,315.4,323.84
2017/3/31 3:22:28,14,315.47,323.91
2017/3/31 3:22:46,15,315.13,323.86
2017/3/31 3:23:04,11,319.46,323.9
2017/3/31 3:23:23,16,319.54,324.19
2017/3/31 3:23:40,13,316.42,324.69
2017/3/31 3:23:57,14,320.46,324.64
2017/3/31 3:24:15,16,320.34,324.72
2017/3/31 3:24:32,12,316.58,324.67
2017/3/31 3:24:48,17,316.36,324.76
2017/3/31 3:25:05,14,316.56,324.95
2017/3/31 3:25:24,18,316.91,324.97
2017/3/31 3:25:43,16,320.46,324.91
2017/3/31 3:26:00,14,320.53,324.55
2017/3/31 3:26:16,26,321.21,325.27
2017/3/31 3:26:36,17,317.02,325.33
2017/3/31 3:26:53,15,317.04,325.35
2017/3/31 3:27:10,19,317.07,325.67
2017/3/31 3:27:26,13,321.39,325.66
2017/3/31 3:27:42,17,317.41,325.68
2017/3/31 3:27:59,20,320.88,325.48
2017/3/31 3:28:18,14,320.14,328.08
2017/3/31 3:28:37,16,323.62,328.09
2017/3/31 3:28:55,17,321.95,326.12
2017/3/31 3:29:13,16,321.51,325.98
2017/3/31 3:29:30,21,322.01,326.23
2017/3/31 3:29:48,14,324.38,328.58
2017/3/31 3:30:07,13,322,326.43
2017/3/31 3:30:24,13,322.88,326.77
2017/3/31 3:30:41,16,318.9,327.16
2017/3/31 3:30:59,15,319.36,327.32
2017/3/31 3:31:16,14,319.51,327.45
2017/3/31 3:31:32,13,319.2,327.47
2017/3/31 3:31:48,16,323.43,327.47
2017/3/31 3:32:04,16,322.81,327.49
2017/3/31 3:32:22,14,322.02,326.63
2017/3/31 3:32:40,15,317.66,326.59
2017/3/31 3:32:56,15,321.47,325.37
2017/3/31 3:33:15,18,322.52,327.09
2017/3/31 3:33:34,12,322.44,326.97
2017/3/31 3:33:53,17,323.03,326.98
2017/3/31 3:34:11,13,318.89,327
2017/3/31 3:34:29,11,323.66,363.22
2017/3/31 3:34:49,14,323.97,363.42
2017/3/31 3:35:08,11,319.49,363.57
2017/3/31 3:35:26,10,323.53,362.93
2017/3/31 3:35:46,9,323.41,362.95
2017/3/31 3:36:04,14,323.41,362.96
2017/3/31 3:36:22,14,323.6,363.08
2017/3/31 3:36:39,14,323.81,363.64
2017/3/31 3:36:57,14,324.1,363.5
2017/3/31 3:37:16,15,324.42,363.73
2017/3/31 3:37:32,16,320.29,363.87
2017/3/31 3:37:49,16,320.64,363.88
2017/3/31 3:38:05,16,324.39,363.88
2017/3/31 3:38:21,14,321.13,364.32
2017/3/31 3:38:37,13,325.15,364.32
2017/3/31 3:38:54,14,325.61,364.48
2017/3/31 3:39:12,14,325.61,364.48
2017/3/31 3:39:31,19,321.56,364.48
2017/3/31 3:39:48,14,321.87,364.48
2017/3/31 3:40:05,14,321.89,364.47
2017/3/31 3:40:21,15,325.5,364.48
2017/3/31 3:40:39,15,326.24,364.9
2017/3/31 3:40:56,11,326.17,364.88
2017/3/31 3:41:16,13,328.76,367.17
2017/3/31 3:41:35,19,322.7,365.07
2017/3/31 3:41:51,15,322.33,365.19
2017/3/31 3:42:08,16,326.65,365.21
2017/3/31 3:42:24,17,322.34,365.18
2017/3/31 3:42:40,14,322.63,365.13
2017/3/31 3:42:57,14,329.07,367.47
2017/3/31 3:43:15,17,326.9,365.55
2017/3/31 3:43:32,15,327.22,365.55
2017/3/31 3:43:48,17,323.26,365.88
2017/3/31 3:44:06,16,327.78,366.12
2017/3/31 3:44:24,12,323.96,366.15
2017/3/31 3:44:43,17,328.04,366.62
2017/3/31 3:45:00,18,324.35,366.62
2017/3/31 3:45:18,14,328.04,366.61
2017/3/31 3:45:36,16,324.83,367.08
2017/3/31 3:45:54,15,324.85,367.12
2017/3/31 3:46:11,15,328.57,366.93
2017/3/31 3:46:29,18,325.17,367.24
2017/3/31 3:46:47,14,324.79,367.31
2017/3/31 3:47:04,7,325.14,367.36
2017/3/31 3:47:24,17,329.38,367.59
2017/3/31 3:47:42,14,327.46,369.89
2017/3/31 3:48:00,14,329.58,367.65
2017/3/31 3:48:18,11,329.57,367.64
2017/3/31 3:48:37,16,329.38,367.78
2017/3/31 3:48:54,15,330.1,368.11
2017/3/31 3:49:10,15,325.82,368.16
2017/3/31 3:49:28,12,329.78,368.11
2017/3/31 3:49:46,12,329.93,368.21
2017/3/31 3:50:05,12,329.91,368.27
2017/3/31 3:50:24,16,326.5,368.53
2017/3/31 3:50:42,11,326.51,368.55
2017/3/31 3:51:01,16,326.2,368.53
2017/3/31 3:51:19,15,330.51,368.54
2017/3/31 3:51:37,15,326.21,368.53
2017/3/31 3:51:53,15,330.46,368.94
2017/3/31 3:52:11,16,330.67,368.95
2017/3/31 3:52:28,12,326.96,369.46
2017/3/31 3:52:47,13,327.26,369.48
2017/3/31 3:53:05,12,331.5,369.73
2017/3/31 3:53:24,17,331.25,369.78
2017/3/31 3:53:42,11,331.81,369.95
2017/3/31 3:54:01,14,331.61,369.97
2017/3/31 3:54:20,14,328.03,370.04
2017/3/31 3:54:38,17,332.08,370.04
2017/3/31 3:54:56,13,328.12,370.37
2017/3/31 3:55:14,21,332.28,370.27
2017/3/31 3:55:33,14,332.27,370.5
2017/3/31 3:55:52,15,332.61,370.55
2017/3/31 3:56:09,12,332.66,370.57
2017/3/31 3:56:28,16,332.02,370.4
2017/3/31 3:56:47,15,330.53,372.87
2017/3/31 3:57:05,18,332.46,370.85
2017/3/31 3:57:23,14,332.59,370.79
2017/3/31 3:57:42,12,332.84,370.82
2017/3/31 3:58:01,14,332.24,370.78
2017/3/31 3:58:18,18,333.01,370.88
2017/3/31 3:58:36,20,332.76,370.92
2017/3/31 3:58:55,17,333.05,370.99
2017/3/31 3:59:14,16,333.29,371.18
2017/3/31 3:59:32,14,332.72,370.8
2017/3/31 3:59:48,11,333.66,371.37
2017/3/31 4:00:07,14,329.69,371.39
2017/3/31 4:00:26,10,328.89,370.89
2017/3/31 4:00:44,16,333.63,371.33
2017/3/31 4:01:03,17,329.34,371.35
2017/3/31 4:01:21,16,331.78,370.51
2017/3/31 4:01:39,14,328.15,370.91
2017/3/31 4:01:55,16,334.09,373.22
2017/3/31 4:02:13,15,332.27,371
2017/3/31 4:02:30,21,332.22,371.05
2017/3/31 4:02:49,13,328.95,371.45
2017/3/31 4:03:07,15,329.26,371.58
2017/3/31 4:03:26,15,333.1,371.6
2017/3/31 4:03:44,14,333.59,371.75
2017/3/31 4:04:02,16,329.29,371.74
2017/3/31 4:04:19,13,333.83,371.72
2017/3/31 4:04:37,10,333.88,371.79
2017/3/31 4:04:56,19,333.38,371.75
2017/3/31 4:05:16,13,333.81,371.77
2017/3/31 4:05:35,18,333.92,372.12
2017/3/31 4:05:53,16,334.69,372.6
2017/3/31 4:06:12,17,334.79,372.62
2017/3/31 4:06:31,17,334.51,372.53
2017/3/31 4:06:48,13,334.7,372.54
2017/3/31 4:07:07,13,334.51,372.51
2017/3/31 4:07:26,13,330.8,372.54
2017/3/31 4:07:43,14,334.92,372.54
2017/3/31 4:08:02,14,334.74,372.68
2017/3/31 4:08:20,21,335.13,372.69
2017/3/31 4:08:40,16,335.06,372.73
2017/3/31 4:08:57,14,335.44,372.73
2017/3/31 4:09:16,17,335.18,372.74
2017/3/31 4:09:35,12,335.79,373.03
2017/3/31 4:09:54,14,335.85,373.05
2017/3/31 4:10:11,14,335.63,373.1
2017/3/31 4:10:30,13,331.94,373.08
2017/3/31 4:10:48,13,336.01,373.08
2017/3/31 4:11:07,15,335.58,373.08
2017/3/31 4:11:25,14,336.02,373.09
2017/3/31 4:11:44,16,333.88,375.5
2017/3/31 4:12:02,13,335.75,373.02
2017/3/31 4:12:20,16,335.8,373.03
2017/3/31 4:12:38,14,335.76,373.19
2017/3/31 4:12:57,19,338.68,375.81
2017/3/31 4:13:16,25,336.2,373.5
2017/3/31 4:13:36,17,336.58,373.87
2017/3/31 4:13:54,14,336.75,374
2017/3/31 4:14:13,17,338.51,376.34
2017/3/31 4:14:31,16,336.74,374
2017/3/31 4:14:50,17,338.57,376.38
2017/3/31 4:15:08,16,334,371.58
2017/3/31 4:15:27,16,334.93,373.36
2017/3/31 4:15:47,12,335.49,373.82
2017/3/31 4:16:06,14,332.32,374.02
2017/3/31 4:16:23,20,336.36,374.06
2017/3/31 4:16:42,17,336.22,374.43
2017/3/31 4:17:01,14,333.01,374.84
2017/3/31 4:17:18,14,332.94,374.84
2017/3/31 4:17:36,16,337.54,374.84
2017/3/31 4:17:53,14,334.16,375.34
2017/3/31 4:18:12,15,337.9,375.27
2017/3/31 4:18:30,15,338.68,375.74
2017/3/31 4:18:49,15,338.45,375.78
2017/3/31 4:19:07,15,338.9,375.92
2017/3/31 4:19:25,10,339.06,376.08
2017/3/31 4:19:44,14,334.92,376.24
2017/3/31 4:20:03,16,338.99,376.18
2017/3/31 4:20:21,14,334.71,376.17
2017/3/31 4:20:39,14,339.33,376.36
2017/3/31 4:20:58,16,339.22,376.31
2017/3/31 4:21:16,14,339.1,376.31
2017/3/31 4:21:35,14,339.68,376.47
2017/3/31 4:21:54,15,339.08,376.42
2017/3/31 4:22:12,14,338.94,376.56
2017/3/31 4:22:31,17,335.25,376.56
2017/3/31 4:22:49,14,338.98,376.53
2017/3/31 4:23:08,14,335.48,376.73
2017/3/31 4:23:26,12,335.5,376.74
2017/3/31 4:23:44,13,339.36,376.69
2017/3/31 4:24:03,10,335.93,376.94
2017/3/31 4:24:22,15,340.05,377.02
2017/3/31 4:24:42,12,339.89,377.17
2017/3/31 4:25:01,13,340.28,377.16
2017/3/31 4:25:19,14,340.07,377.21
2017/3/31 4:25:37,14,340.44,377.26
2017/3/31 4:25:55,13,340.45,377.25
2017/3/31 4:26:15,15,340.14,377.26
2017/3/31 4:26:34,13,340.48,377.28
2017/3/31 4:26:53,16,340.03,377.12
2017/3/31 4:27:11,11,335.73,377.13
2017/3/31 4:27:30,18,340.51,377.32
2017/3/31 4:27:40,17,333.64,383.9
2017/3/31 4:27:50,15,340.23,377.35
2017/3/31 4:28:08,22,340.56,377.43
2017/3/31 4:28:28,15,342.77,379.72
2017/3/31 4:28:45,12,340.46,377.67
2017/3/31 4:29:04,12,340.92,377.84
2017/3/31 4:29:23,16,337.13,378.03
2017/3/31 4:29:41,11,336.84,378.04
2017/3/31 4:30:00,16,337.15,378.04
2017/3/31 4:30:18,16,340.79,377.84
2017/3/31 4:30:36,14,337.13,377.9
2017/3/31 4:30:54,19,341.37,377.98
2017/3/31 4:31:13,17,340.95,377.94
2017/3/31 4:31:31,9,341.65,378.12
2017/3/31 4:31:50,15,340.15,377.36
2017/3/31 4:32:09,17,341.05,378.05
2017/3/31 4:32:28,17,341.06,378.02
2017/3/31 4:32:45,7,334.89,375.84
2017/3/31 4:32:55,19,334.69,384.73
2017/3/31 4:33:06,13,341.46,378.15
2017/3/31 4:33:26,16,340.84,378.15
2017/3/31 4:33:44,13,341.49,378.2
2017/3/31 4:34:04,16,341.76,378.43
2017/3/31 4:34:22,15,337.17,378.25
2017/3/31 4:34:40,23,343.97,380.79
2017/3/31 4:34:59,18,343.88,381.01
2017/3/31 4:35:17,17,341.8,378.53
2017/3/31 4:35:36,14,341.89,378.68
2017/3/31 4:35:53,10,342.68,379.06
2017/3/31 4:36:11,19,342.62,379.09
2017/3/31 4:36:30,14,342.34,379.08
2017/3/31 4:36:46,17,338.47,379.21
2017/3/31 4:37:03,14,338.19,379.21
2017/3/31 4:37:22,17,339.36,376.55
2017/3/31 4:37:39,16,336.83,378.72
2017/3/31 4:37:56,14,341.3,378.7
2017/3/31 4:38:15,17,341.5,378.52
2017/3/31 4:38:34,11,338.18,378.9
2017/3/31 4:38:52,15,339.68,377.04
2017/3/31 4:39:11,17,340.48,378.37
2017/3/31 4:39:28,13,341.58,379.05
2017/3/31 4:39:47,11,338.29,379.07
2017/3/31 4:40:06,15,338.62,379.09
2017/3/31 4:40:24,17,338.38,379.15
2017/3/31 4:40:41,12,338.85,379.3
2017/3/31 4:41:00,14,342.75,379.57
2017/3/31 4:41:20,17,343.25,379.56
2017/3/31 4:41:37,13,343.45,379.7
2017/3/31 4:41:56,16,343.17,379.69
2017/3/31 4:42:14,12,343.83,379.97
2017/3/31 4:42:33,17,343.6,380.02
2017/3/31 4:42:51,10,339.95,379.99
2017/3/31 4:43:09,10,340.27,380.33
2017/3/31 4:43:28,17,340.23,380.57
2017/3/31 4:43:46,17,344.5,380.47
2017/3/31 4:44:04,15,344.29,380.2
2017/3/31 4:44:23,16,344.46,380.5
